AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: * Library and model files
Analysis: Transient Analysis
Started on: tir. okt. 24 19:05:38 2023
Time v(clk) v(data) v(out) v(reset)
1.43693440000000e-09,0.00000000000000e+00,0.00000000000000e+00,1.65497164608563e-04,6.00000000000000e-01
2.77911168000000e-09,0.00000000000000e+00,0.00000000000000e+00,2.33332503120492e-05,6.00000000000000e-01
5.00000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,9.87887240007299e-05,6.00000000000000e-01
5.01000000000000e-09,5.99999999999986e-02,0.00000000000000e+00,7.95630569960321e-04,6.00000000000000e-01
5.03000000000000e-09,1.80000000000001e-01,0.00000000000000e+00,2.05163097894005e-03,6.00000000000000e-01
5.07000000000000e-09,4.20000000000000e-01,0.00000000000000e+00,3.82526027494008e-03,6.00000000000000e-01
5.10000000000000e-09,6.00000000000000e-01,0.00000000000000e+00,3.90240411669560e-03,6.00000000000000e-01
5.10800000000000e-09,6.00000000000000e-01,0.00000000000000e+00,3.41914664845622e-03,6.00000000000000e-01
5.12400000000000e-09,6.00000000000000e-01,0.00000000000000e+00,2.46689902200760e-03,6.00000000000000e-01
5.15600000000000e-09,6.00000000000000e-01,0.00000000000000e+00,8.07796442823555e-04,6.00000000000000e-01
5.22000000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-1.20393178279535e-03,6.00000000000000e-01
5.34800000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-1.89936537930359e-03,6.00000000000000e-01
5.60400000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-7.12186552787056e-04,6.00000000000000e-01
6.11600000000000e-09,6.00000000000000e-01,0.00000000000000e+00,-1.83363806570136e-05,6.00000000000000e-01
7.01793135719319e-09,6.00000000000000e-01,0.00000000000000e+00,1.00134256396121e-04,6.00000000000000e-01
8.82179407157958e-09,6.00000000000000e-01,0.00000000000000e+00,2.35034488947895e-04,6.00000000000000e-01
1.00000000000000e-08,6.00000000000000e-01,0.00000000000000e+00,-1.01082164778721e-05,6.00000000000000e-01
1.00100000000000e-08,6.00000000000000e-01,5.99999999999986e-02,2.79121995298698e-05,6.00000000000000e-01
1.00300000000000e-08,6.00000000000000e-01,1.79999999999996e-01,8.61974558063611e-05,6.00000000000000e-01
1.00700000000000e-08,6.00000000000000e-01,4.19999999999990e-01,1.38236144206647e-04,6.00000000000000e-01
1.01000000000000e-08,6.00000000000000e-01,5.99999999999995e-01,9.87000863599541e-05,6.00000000000000e-01
1.01080000000000e-08,6.00000000000000e-01,6.00000000000000e-01,6.62003656701771e-05,6.00000000000000e-01
1.01240000000000e-08,6.00000000000000e-01,6.00000000000000e-01,1.33587938930813e-05,6.00000000000000e-01
1.01560000000000e-08,6.00000000000000e-01,6.00000000000000e-01,-5.37995952260700e-05,6.00000000000000e-01
1.02200000000000e-08,6.00000000000000e-01,6.00000000000000e-01,-7.62830856394225e-05,6.00000000000000e-01
1.03480000000000e-08,6.00000000000000e-01,6.00000000000000e-01,7.25339883979326e-06,6.00000000000000e-01
1.06040000000000e-08,6.00000000000000e-01,6.00000000000000e-01,1.22431410724474e-04,6.00000000000000e-01
1.11160000000000e-08,6.00000000000000e-01,6.00000000000000e-01,9.98828083430478e-05,6.00000000000000e-01
1.19531388108697e-08,6.00000000000000e-01,6.00000000000000e-01,6.97682397185345e-05,6.00000000000000e-01
1.35906404642182e-08,6.00000000000000e-01,6.00000000000000e-01,8.95558440744577e-05,6.00000000000000e-01
1.51000000000000e-08,6.00000000000000e-01,6.00000000000000e-01,7.55864280337810e-05,6.00000000000000e-01
1.51100000000000e-08,5.39999999999992e-01,6.00000000000000e-01,-2.94568625775343e-04,6.00000000000000e-01
1.51300000000000e-08,4.19999999999994e-01,6.00000000000000e-01,-1.18200071307843e-03,6.00000000000000e-01
1.51700000000000e-08,1.80000000000000e-01,6.00000000000000e-01,-2.82427633999409e-03,6.00000000000000e-01
1.52000000000000e-08,0.00000000000000e+00,6.00000000000000e-01,-2.92994206945064e-03,6.00000000000000e-01
1.52080000000000e-08,0.00000000000000e+00,6.00000000000000e-01,-2.26184947279987e-03,6.00000000000000e-01
1.52240000000000e-08,0.00000000000000e+00,6.00000000000000e-01,-1.03746267685156e-03,6.00000000000000e-01
1.52560000000000e-08,0.00000000000000e+00,6.00000000000000e-01,7.91347631227665e-04,6.00000000000000e-01
1.53200000000000e-08,0.00000000000000e+00,6.00000000000000e-01,2.70331977309517e-03,6.00000000000000e-01
1.54480000000000e-08,0.00000000000000e+00,6.00000000000000e-01,3.30498154196102e-03,6.00000000000000e-01
1.57040000000000e-08,0.00000000000000e+00,6.00000000000000e-01,7.88356956441930e-04,6.00000000000000e-01
1.62160000000000e-08,0.00000000000000e+00,6.00000000000000e-01,-1.55820545569679e-03,6.00000000000000e-01
